step,wall_time_s,metric,value
0,60.356,eval/walltime,32.46325397491455
0,60.356,eval/episode_reward,237.9903564453125
0,60.356,eval/episode_reward/ctrl,-0.2769733965396881
0,60.356,eval/episode_reward/forward,336.40655517578125
0,60.356,eval/episode_reward/joint,-0.11545296758413315
0,60.356,eval/episode_reward/orient,-98.02374267578125
0,60.356,eval/episode_reward/total,237.9903564453125
0,60.356,eval/episode_state/forward_vel,-5.808304786682129
0,60.356,eval/episode_state/up_z,797.4139404296875
0,60.356,eval/episode_reward_std,242.28721618652344
0,60.356,eval/episode_reward/ctrl_std,0.00431026192381978
0,60.356,eval/episode_reward/forward_std,25.76052474975586
0,60.356,eval/episode_reward/joint_std,0.005796011537313461
0,60.356,eval/episode_reward/orient_std,234.48309326171875
0,60.356,eval/episode_reward/total_std,242.28721618652344
0,60.356,eval/episode_state/forward_vel_std,15.252498626708984
0,60.356,eval/episode_state/up_z_std,186.73904418945312
0,60.356,eval/avg_episode_length,1000.0
0,60.356,eval/std_episode_length,0.0
0,60.356,eval/epoch_eval_time,32.46325397491455
0,60.356,eval/sps,3942.9195883724383
0,59.332,eval/walltime,31.456340789794922
0,59.332,eval/episode_reward,246.646484375
0,59.332,eval/episode_reward/ctrl,-0.27712345123291016
0,59.332,eval/episode_reward/forward,339.3095397949219
0,59.332,eval/episode_reward/joint,-0.11587875336408615
0,59.332,eval/episode_reward/orient,-92.27002716064453
0,59.332,eval/episode_reward/total,246.646484375
0,59.332,eval/episode_state/forward_vel,-4.083404541015625
0,59.332,eval/episode_state/up_z,797.186279296875
0,59.332,eval/episode_reward_std,197.5319061279297
0,59.332,eval/episode_reward/ctrl_std,0.004442710895091295
0,59.332,eval/episode_reward/forward_std,25.6555233001709
0,59.332,eval/episode_reward/joint_std,0.005813830066472292
0,59.332,eval/episode_reward/orient_std,192.44529724121094
0,59.332,eval/episode_reward/total_std,197.5319061279297
0,59.332,eval/episode_state/forward_vel_std,15.364983558654785
0,59.332,eval/episode_state/up_z_std,172.62765502929688
0,59.332,eval/avg_episode_length,1000.0
0,59.332,eval/std_episode_length,0.0
0,59.332,eval/epoch_eval_time,31.456340789794922
0,59.332,eval/sps,4069.1319074698545
0,79.628,eval/walltime,56.01530075073242
0,79.628,eval/episode_reward,272.42913818359375
0,79.628,eval/episode_reward/ctrl,-0.2770181894302368
0,79.628,eval/episode_reward/forward,340.8798828125
0,79.628,eval/episode_reward/joint,-0.11603352427482605
0,79.628,eval/episode_reward/orient,-68.05778503417969
0,79.628,eval/episode_reward/total,272.42913818359375
0,79.628,eval/episode_state/forward_vel,-3.5575268268585205
0,79.628,eval/episode_state/up_z,793.050048828125
0,79.628,eval/episode_reward_std,63.69467544555664
0,79.628,eval/episode_reward/ctrl_std,0.004906305577605963
0,79.628,eval/episode_reward/forward_std,21.31110191345215
0,79.628,eval/episode_reward/joint_std,0.005967399105429649
0,79.628,eval/episode_reward/orient_std,52.18871307373047
0,79.628,eval/episode_reward/total_std,63.69467544555664
0,79.628,eval/episode_state/forward_vel_std,13.303378105163574
0,79.628,eval/episode_state/up_z_std,123.5929946899414
0,79.628,eval/avg_episode_length,1000.0
0,79.628,eval/std_episode_length,0.0
0,79.628,eval/epoch_eval_time,56.01530075073242
0,79.628,eval/sps,571.2724839664738
524288,183.178,episode/sps,3025.4766078932144
524288,183.178,episode/length,1000.0
524288,183.178,episode/reward/ctrl,-0.27710016548633576
524288,183.178,episode/reward/forward,342.00806579589846
524288,183.178,episode/reward/joint,-0.11710088819265366
524288,183.178,episode/reward/orient,-97.51421846032143
524288,183.178,episode/reward/total,244.0996221923828
524288,183.178,episode/state/forward_vel,-2.494863612353802
524288,183.178,episode/state/up_z,793.0645314025879
524288,183.178,episode/sum_reward,244.0996221923828
524288,183.178,episode/entropy_loss,-0.11382204364053905
524288,183.178,episode/kl_mean,4.572309449315071
524288,183.178,episode/learning_rate,0.0003000000142492354
524288,183.178,episode/policy_dist_max_loc,1.824524074792862
524288,183.178,episode/policy_dist_max_std,2.2186468429863453
524288,183.178,episode/policy_dist_mean_loc,-0.029707391862757504
524288,183.178,episode/policy_dist_mean_std,0.7112981975078583
524288,183.178,episode/policy_dist_min_loc,-2.4798602759838104
524288,183.178,episode/policy_dist_min_std,0.0641629776218906
524288,183.178,episode/policy_loss,0.27049870043992996
524288,183.178,episode/total_loss,6.630004450678825
524288,183.178,episode/v_loss,6.473327845335007
524288,233.751,eval/walltime,106.36863899230957
524288,233.751,training/sps,5068.589730166672
524288,233.751,training/walltime,103.43863439559937
524288,233.751,training/entropy_loss,-0.11382204294204712
524288,233.751,training/kl_mean,4.572309494018555
524288,233.751,training/learning_rate,0.0003000000142492354
524288,233.751,training/policy_dist_max_loc,1.8245240449905396
524288,233.751,training/policy_dist_max_std,2.218646764755249
524288,233.751,training/policy_dist_mean_loc,-0.029707390815019608
524288,233.751,training/policy_dist_mean_std,0.7112981677055359
524288,233.751,training/policy_dist_min_loc,-2.479860305786133
524288,233.751,training/policy_dist_min_std,0.064162977039814
524288,233.751,training/policy_loss,0.27049869298934937
524288,233.751,training/total_loss,6.630004405975342
524288,233.751,training/v_loss,6.47332763671875
524288,233.751,eval/episode_reward,222.66563415527344
524288,233.751,eval/episode_reward/ctrl,-0.23745408654212952
524288,233.751,eval/episode_reward/forward,336.2945556640625
524288,233.751,eval/episode_reward/joint,-0.06264855712652206
524288,233.751,eval/episode_reward/orient,-113.328857421875
524288,233.751,eval/episode_reward/total,222.66563415527344
524288,233.751,eval/episode_state/forward_vel,-6.533598899841309
524288,233.751,eval/episode_state/up_z,790.269287109375
524288,233.751,eval/episode_reward_std,390.9471740722656
524288,233.751,eval/episode_reward/ctrl_std,0.003687507240101695
524288,233.751,eval/episode_reward/forward_std,20.639698028564453
524288,233.751,eval/episode_reward/joint_std,0.008037437684834003
524288,233.751,eval/episode_reward/orient_std,394.6430969238281
524288,233.751,eval/episode_reward/total_std,390.9471740722656
524288,233.751,eval/episode_state/forward_vel_std,12.539827346801758
524288,233.751,eval/episode_state/up_z_std,232.06275939941406
524288,233.751,eval/avg_episode_length,1000.0
524288,233.751,eval/std_episode_length,0.0
524288,233.751,eval/epoch_eval_time,50.35333824157715
524288,233.751,eval/sps,635.5090072971041
1048576,317.981,episode/sps,3889.3061469302465
1048576,317.981,episode/length,1000.0
1048576,317.981,episode/reward/ctrl,-0.2355707924067974
1048576,317.981,episode/reward/forward,335.81086669921876
1048576,317.981,episode/reward/joint,-0.06013441909104586
1048576,317.981,episode/reward/orient,-109.09522311210632
1048576,317.981,episode/reward/total,226.4199510192871
1048576,317.981,episode/state/forward_vel,-6.148667272031307
1048576,317.981,episode/state/up_z,784.5073148345947
1048576,317.981,episode/sum_reward,226.4199510192871
1048576,317.981,episode/entropy_loss,-0.11389429762493819
1048576,317.981,episode/kl_mean,2.361411744612269
1048576,317.981,episode/learning_rate,0.0003000000142492354
1048576,317.981,episode/policy_dist_max_loc,1.7642601616680622
1048576,317.981,episode/policy_dist_max_std,2.3088979367166758
